Target_Code,Date,Close,DeltaX,PTR_Calc,Open,High,Low,Turnover,PTR,Main_Pct,Dare_Pct,Flow_5d,ASR,CYS34,LFS,D_Pos,X90,X70,Y_Overlap,Z_Profit,HCCYF13
001309,20250729,86.54,2.64,0.05,85.91,87.14,85.47,3.85,7.64,0.072,0.01,12.46,97.868,2.154,48.656,58.46,6.34,3.7,58.33,66.78,57.81
001309,20250730,85.01,2.65,-0.37,86.54,87.8,84.54,4.63,9.18,-0.051,-0.045,3.89,97.319,0.248,49.143,58.5,6.21,3.56,57.3,45.11,57.64
001309,20250731,85.36,2.67,0.07,84.16,87.86,84.16,4.92,9.76,0.294,0.015,5.48,97.666,0.664,49.108,58.74,6.09,3.42,56.22,48.94,57.78
001309,20250801,87.83,2.53,0.55,85.36,89.69,84.31,6.3,12.5,0.744,0.018,4.24,97.615,3.371,47.352,59.34,5.95,3.42,57.55,81.75,59.16
001309,20250804,88.43,2.56,0.08,87.14,88.7,86.95,3.92,7.77,0.208,0.022,8.29,96.516,3.866,49.109,59.51,5.81,3.25,56.0,86.51,58.14
001309,20250805,87.78,2.53,-0.14,89.11,90.87,86.96,3.71,7.36,-0.231,-0.038,6.01,97.88,2.87,50.667,59.64,5.93,3.4,57.25,77.94,57.08
001309,20250925,177.08,11.17,0.11,174.01,182.1,174.01,13.07,25.93,0.189,-0.022,5.16,43.473,20.948,31.929,59.17,31.17,20.0,64.18,84.71,84.28
001309,20250926,172.11,12.17,-0.29,177.08,182.8,172.11,10.58,20.99,-0.033,0.005,4.02,50.727,14.747,34.475,58.87,30.47,18.3,60.07,67.36,82.46
001309,20250929,185.88,13.18,0.49,179.8,189.32,177.8,12.21,24.22,0.553,0.009,3.77,48.39,20.061,35.225,59.73,31.52,18.34,58.17,96.57,81.9
001309,20250930,204.47,13.43,0.06,199.78,204.47,197.78,3.92,7.78,0.192,0.026,3.51,10.635,30.153,41.111,60.29,32.51,19.08,58.7,100.0,77.5
001309,20251009,207.85,10.77,-0.19,221.97,224.84,200.78,16.4,32.66,-0.999,-0.053,-0.46,22.744,23.283,36.538,59.15,34.61,23.84,68.87,88.48,80.83
001309,20251010,197.78,14.94,-0.19,199.85,203.59,187.19,14.71,29.29,-0.132,-0.051,-1.0,46.856,13.698,34.909,58.99,30.75,15.81,51.43,77.3,82.05
001309,20251013,190.79,15.73,-0.16,184.61,197.78,183.38,14.13,28.12,-0.089,-0.068,-1.13,60.184,8.228,34.277,59.27,29.64,13.91,46.94,67.59,82.56
001309,20251014,174.79,17.53,-0.62,201.86,202.78,172.53,16.56,32.96,0.355,-0.109,-1.5,49.586,-2.166,32.482,58.4,27.76,10.23,36.85,31.3,84.05
001309,20251015,178.4,18.22,0.19,177.59,179.79,172.81,9.95,19.81,-0.327,-0.018,-2.29,61.702,-0.098,35.236,58.06,26.87,8.65,32.19,42.13,82.03
001309,20251016,196.24,18.15,0.65,183.76,196.24,182.8,11.91,23.71,1.72,0.007,2.16,65.367,8.895,35.91,59.79,25.64,7.49,29.22,80.99,81.47
001309,20251017,182.83,17.81,-0.65,190.9,194.65,181.5,12.83,25.54,-0.302,-0.158,1.89,76.041,0.877,35.765,59.45,24.58,6.77,27.53,42.44,81.54
001309,20251020,180.84,12.96,-0.09,185.8,189.77,174.81,9.69,19.29,0.411,-0.104,3.0,77.436,-0.354,37.661,59.73,19.08,6.12,32.05,36.93,80.04
001309,20251021,188.98,10.19,0.42,184.83,195.71,184.8,10.19,20.28,0.414,0.094,3.97,83.565,3.748,38.607,60.3,15.5,5.31,34.28,62.16,79.18
001309,20251022,189.22,9.54,0.05,187.6,190.79,181.01,7.21,14.35,-0.155,-0.074,4.39,84.951,3.564,41.325,60.16,14.79,5.25,35.47,65.11,76.95
001309,20251023,196.98,7.62,0.35,188.3,199.68,186.01,12.6,25.09,1.097,-0.009,3.13,79.683,6.914,39.215,62.06,12.72,5.1,40.11,87.0,78.3
001309,20251024,216.68,4.31,0.18,208.77,216.68,201.21,14.56,28.99,1.1,0.058,6.54,30.523,14.47,36.509,63.94,11.17,6.86,61.44,98.35,80.31
001309,20251027,238.35,5.93,0.03,229.34,238.35,219.55,13.85,27.57,0.741,-0.034,6.43,17.844,21.134,35.325,64.51,14.98,9.05,60.41,100.0,81.26
001309,20251028,230.86,3.78,-0.12,224.25,233.63,221.97,11.53,22.95,0.577,-0.083,6.15,33.569,14.813,36.059,64.84,14.5,10.72,73.88,92.34,80.75
001309,20251029,236.95,4.02,0.0,230.86,247.53,227.75,11.97,23.84,0.176,0.092,6.28,37.899,15.112,36.264,64.9,15.39,11.37,73.91,92.39,80.61
001309,20251030,225.84,3.26,-0.45,246.93,247.94,225.74,14.09,28.06,-0.615,-0.12,3.03,53.428,7.013,35.053,64.05,15.64,12.38,79.15,63.38,81.59
001309,20251031,227.99,3.7,0.06,229.76,234.82,215.76,12.53,17.72,0.408,0.019,2.07,58.614,6.667,35.285,55.36,15.3,11.6,75.83,66.7,79.69
001309,20251103,237.74,3.41,0.39,219.76,240.98,216.66,11.53,16.3,0.685,0.056,2.28,59.726,10.149,36.078,56.08,14.74,11.33,76.85,88.42,77.87
001309,20251104,223.75,4.02,-0.67,237.9,237.9,219.64,9.92,14.03,-0.801,-0.156,-0.38,68.554,2.808,37.649,55.61,14.75,10.73,72.75,50.91,75.82
001309,20251105,224.42,4.42,0.08,206.92,224.42,204.77,8.06,11.39,0.402,-0.024,-0.24,71.842,3.208,39.995,55.75,14.3,9.88,69.09,55.2,73.41
001309,20251106,246.87,5.47,0.77,244.73,246.87,239.74,8.59,12.14,0.968,-0.016,3.44,55.074,11.978,41.234,56.78,13.92,8.45,60.66,98.99,71.68
001309,20251107,266.72,5.83,-0.05,253.06,271.55,253.06,14.18,20.05,0.724,0.136,3.99,27.23,17.329,37.93,56.71,18.07,12.24,67.72,96.27,72.95
001309,20251110,282.43,7.55,0.01,277.38,287.68,266.91,12.56,17.81,-0.419,0.15,1.88,25.171,19.977,36.995,56.7,20.57,13.02,63.29,96.7,73.15
001309,20251111,274.13,8.04,-0.28,287.42,298.0,271.67,12.22,17.33,-0.523,-0.066,2.07,36.963,13.194,36.628,56.34,21.39,13.35,62.41,80.98,73.15
001309,20251112,290.75,8.52,0.21,271.7,300.95,269.97,12.8,18.15,0.805,0.059,2.77,39.681,17.113,36.025,56.84,21.73,13.21,60.77,92.67,73.42
001309,20251113,291.71,7.29,-0.12,288.68,305.66,286.45,11.07,15.7,-0.189,0.101,1.24,46.212,14.877,36.773,56.93,21.27,13.98,65.75,85.79,72.83
001309,20251114,269.7,6.44,-0.5,262.54,275.93,262.54,11.57,16.42,-0.648,-0.064,-1.24,53.821,5.495,36.938,56.36,19.68,13.24,67.29,57.84,72.61
001309,20251117,263.79,5.58,-0.23,273.58,281.89,262.21,9.7,13.76,-0.608,-0.081,-2.09,56.254,2.559,38.302,55.91,18.43,12.85,69.74,44.96,71.56
001309,20251118,257.14,5.55,-0.1,260.82,266.31,253.02,9.94,14.09,-0.178,-0.091,-1.59,58.251,-0.111,39.056,55.13,17.52,11.97,68.35,39.21,70.84
001309,20251119,263.42,6.44,0.16,253.7,271.7,252.46,9.51,13.49,0.584,0.013,-2.53,64.802,2.276,39.846,55.51,16.88,10.44,61.88,47.97,70.06
001309,20251120,247.19,6.61,-0.37,270.7,271.2,244.73,10.8,15.32,-0.211,-0.009,-2.99,59.812,-4.095,39.418,55.21,15.72,9.11,57.97,27.64,70.08
001309,20251121,222.47,4.56,-0.32,222.47,229.74,222.47,8.02,11.38,-0.681,-0.025,-3.04,27.308,-12.488,41.143,55.14,15.14,10.58,69.84,10.21,68.71
001309,20251124,217.87,4.96,0.06,219.07,221.74,209.85,9.62,13.65,0.157,-0.067,-1.1,32.459,-12.819,41.087,55.31,16.66,11.7,70.21,13.55,68.41
001309,20251125,220.82,4.94,0.04,229.8,231.75,219.89,9.0,12.76,0.003,-0.039,-0.5,40.082,-10.645,41.491,55.58,16.22,11.28,69.56,16.03,67.85
001309,20251126,217.11,4.37,-0.05,218.79,222.46,213.37,8.4,11.91,0.598,-0.005,-0.86,44.145,-11.03,42.2,55.7,15.78,11.41,72.28,13.39,67.09
001309,20251127,213.94,4.07,-0.11,217.11,221.75,213.76,7.38,10.47,-0.279,0.014,-0.96,47.707,-11.354,43.475,55.74,15.31,11.24,73.44,7.43,65.91
001309,20251128,219.66,3.6,0.32,212.92,224.75,209.85,10.66,15.12,0.783,0.03,3.62,55.235,-7.689,41.623,56.56,14.67,11.07,75.47,25.68,66.76
001309,20251201,213.88,3.71,-0.24,220.38,222.49,209.88,10.07,14.28,-0.496,-0.062,1.71,58.612,-9.099,40.85,56.08,14.43,10.72,74.27,12.22,67.11
001309,20251202,207.49,3.98,-0.16,211.78,212.77,205.77,7.86,11.15,-0.173,-0.102,1.08,56.662,-10.84,42.053,55.51,14.86,10.88,73.27,3.24,66.19
001309,20251203,204.77,3.88,-0.02,207.27,208.12,202.99,4.93,6.99,-0.176,-0.074,-1.69,55.045,-11.358,45.334,55.33,15.09,11.21,74.26,2.24,63.82
001309,20251204,202.19,4.61,0.02,203.48,204.76,198.78,5.35,7.59,-0.042,-0.053,-1.19,51.614,-11.723,47.37,55.26,15.8,11.19,70.82,3.16,62.03
001309,20251205,201.98,5.71,0.01,206.18,207.76,201.44,6.0,8.51,-0.198,0.015,-5.77,53.948,-11.045,48.171,55.5,15.61,9.9,63.44,3.52,60.89
001309,20251208,222.18,8.02,0.97,206.02,222.18,206.02,10.66,15.12,1.946,0.067,4.7,72.473,-1.362,44.203,56.88,15.23,7.21,47.38,58.72,62.83
001309,20251209,222.46,8.26,-0.06,222.75,233.24,218.31,14.02,19.88,-0.643,-0.021,2.56,76.267,-1.029,38.909,56.76,14.71,6.45,43.87,55.09,66.35
001309,20251210,216.94,8.33,-0.33,220.99,224.65,211.11,7.94,11.26,-0.792,-0.052,0.64,77.85,-3.225,40.414,56.14,14.58,6.25,42.87,36.65,65.6
001309,20251211,216.85,8.7,-0.04,221.64,223.94,216.06,7.53,10.68,-0.213,0.076,0.49,79.697,-3.057,41.8,56.4,14.45,5.75,39.79,34.57,64.77
001309,20251212,214.45,9.0,-0.11,217.76,220.76,210.37,7.16,10.16,-0.32,0.006,0.12,80.987,-3.823,43.075,56.28,14.25,5.25,36.83,28.38,63.88
001309,20251215,203.88,8.76,-0.37,207.1,207.76,200.08,6.96,9.87,-0.248,-0.072,-7.35,70.848,-7.906,44.136,55.98,14.06,5.3,37.73,7.91,63.01
001309,20251216,199.28,9.45,-0.1,204.77,205.95,195.46,5.51,7.82,-0.246,-0.02,-7.97,54.69,-9.401,46.178,55.65,14.64,5.19,35.42,2.2,61.44
001309,20251217,204.16,8.91,0.26,199.36,204.26,197.78,4.99,7.08,0.456,0.079,-2.36,74.867,-6.667,48.147,55.97,14.43,5.52,38.22,16.7,59.77
001309,20251218,205.43,8.99,0.1,205.57,209.27,201.78,7.12,10.1,0.215,0.014,-0.63,78.641,-5.533,47.368,56.3,14.23,5.24,36.83,22.28,59.7
001309,20251219,191.04,9.64,-0.4,208.77,209.66,190.79,10.29,14.59,-1.554,-0.092,-6.04,41.809,-11.166,43.722,55.48,14.83,5.19,35.0,0.14,61.66
001309,20251222,200.23,8.66,0.29,196.28,200.66,195.07,8.25,11.7,1.278,0.019,0.87,71.381,-6.085,43.209,56.23,14.17,5.51,38.87,16.24,61.96
001309,20251223,202.29,8.18,0.14,199.58,208.55,199.58,6.28,8.91,0.441,0.036,3.92,79.407,-4.657,44.63,56.51,13.72,5.54,40.35,24.01,61.01
001309,20251224,220.76,4.08,0.9,213.83,222.52,210.02,16.34,23.17,1.191,0.135,4.95,82.072,3.516,36.943,58.22,9.01,4.93,54.69,76.54,66.44
001309,20251225,217.03,3.23,-0.34,217.76,231.77,215.76,13.05,18.5,-0.906,-0.002,1.44,90.306,1.439,35.204,57.62,8.42,5.19,61.63,56.83,68.48
001309,20251226,238.74,2.89,0.63,212.78,238.74,212.78,16.36,23.2,2.763,0.11,8.94,53.949,10.333,32.16,59.76,8.62,5.73,66.52,94.65,71.75
001309,20251229,240.5,4.38,-0.19,238.94,253.52,238.74,14.56,20.65,-0.148,0.028,5.71,56.696,9.019,31.676,59.37,11.71,7.33,62.61,83.44,73.2
001309,20251230,240.41,2.41,-0.09,244.02,250.22,238.12,9.24,13.1,-0.238,-0.072,4.31,61.673,7.761,34.708,59.22,11.39,8.98,78.87,77.85,71.82
001309,20251231,231.64,2.99,-0.2,238.12,240.34,227.75,7.77,11.02,-0.691,-0.095,1.41,77.179,3.297,37.841,58.72,11.48,8.49,73.97,66.36,70.01
001309,20260105,249.63,3.19,0.41,243.82,252.72,242.73,11.31,16.05,0.648,0.045,4.19,51.221,9.759,37.557,59.09,11.07,7.88,71.15,90.76,70.3
001309,20260106,255.2,3.65,0.08,245.73,260.71,240.74,10.62,15.06,0.031,-0.039,-1.08,50.382,10.718,37.875,59.47,11.66,8.01,68.68,95.77,70.18
001309,20260107,249.73,4.7,-0.33,279.67,280.47,244.23,14.58,20.68,-1.7,-0.059,-5.03,60.249,5.517,35.401,58.71,13.82,9.12,65.97,76.26,72.07
001309,20260108,239.55,5.09,-0.48,247.98,251.22,238.58,8.93,12.66,-0.786,-0.111,-6.28,73.784,0.88,37.627,57.75,13.37,8.28,61.9,48.58,70.76
001309,20260109,234.79,5.34,-0.07,236.4,237.09,229.75,6.79,9.62,0.018,-0.108,-4.91,77.358,-1.056,40.723,57.59,13.2,7.86,59.55,44.79,68.66
001309,20260112,239.73,5.63,0.16,238.24,241.34,233.24,7.63,10.82,0.051,-0.005,-6.94,77.344,0.954,42.29,57.63,13.08,7.45,56.95,54.22,67.34
001309,20260113,232.74,5.61,-0.29,237.34,242.11,229.25,6.74,9.56,-0.195,-0.102,-8.36,80.396,-1.9,44.09,57.38,12.91,7.3,56.55,37.54,65.78
001309,20260114,238.72,5.9,0.23,241.73,247.73,234.35,8.9,12.62,0.265,0.1,-2.92,81.513,0.474,43.493,57.63,12.56,6.66,53.02,50.84,65.67
001309,20260115,253.74,6.18,0.66,234.74,259.48,231.75,9.34,13.24,1.114,0.088,4.6,76.106,6.44,42.669,58.52,12.1,5.92,48.94,89.35,65.84
001309,20260116,272.73,5.86,0.1,257.72,278.69,252.72,12.02,17.05,0.872,0.136,7.54,39.209,12.47,39.943,59.26,13.18,7.32,55.56,95.05,67.46
001309,20260119,271.7,4.95,-0.04,270.0,274.7,263.71,7.78,11.03,0.21,-0.085,7.48,46.354,10.756,41.454,59.53,12.72,7.77,61.1,92.57,66.43
001309,20260120,279.63,5.29,0.08,265.57,284.69,265.56,8.16,11.57,0.698,0.123,10.44,36.885,12.674,42.188,60.15,13.37,8.08,60.39,97.63,65.8
001309,20260121,284.85,5.0,0.0,278.12,288.66,275.5,7.81,11.08,0.334,0.006,10.24,37.115,13.242,42.957,60.5,13.76,8.76,63.66,97.76,65.09
001309,20260122,286.97,6.12,-0.18,299.67,307.66,284.18,13.91,19.72,-0.299,0.125,5.3,44.452,10.83,38.554,59.92,16.38,10.26,62.64,86.89,67.95
001309,20260123,278.39,4.96,-0.24,278.69,289.39,274.7,9.3,13.19,-0.441,-0.113,1.53,56.105,6.56,39.292,59.25,14.93,9.97,66.76,72.53,67.64
001309,20260126,274.5,4.67,-0.14,278.4,283.69,267.95,6.34,8.99,-0.095,-0.071,0.82,61.422,4.573,42.093,58.99,14.43,9.76,67.67,64.05,65.82
001309,20260127,277.94,4.78,0.14,271.7,279.19,263.29,8.09,11.48,-0.012,0.061,-1.3,62.988,5.368,42.648,59.01,14.05,9.27,65.94,72.41,65.26
001309,20260128,277.91,4.9,-0.03,280.57,282.64,271.7,7.33,10.4,-0.336,0.025,-3.14,66.03,4.772,43.643,58.76,13.67,8.77,64.18,70.88,64.37
001309,20260129,269.94,4.86,-0.41,281.69,288.56,269.71,8.36,11.86,-0.199,-0.046,-4.05,73.783,1.327,43.415,58.66,13.35,8.49,63.62,46.76,64.24
001309,20260130,271.5,4.77,0.03,269.08,279.69,267.71,7.1,10.07,0.257,0.032,-1.27,75.041,1.774,44.32,58.87,12.71,7.94,62.46,48.61,63.39
001309,20260202,248.24,4.59,-0.42,262.71,265.28,247.02,8.51,12.07,-0.383,-0.148,-2.26,52.635,-6.505,43.669,58.34,12.12,7.53,62.13,24.02,63.52
001309,20260203,252.31,4.7,0.11,254.75,257.34,247.73,5.65,8.01,0.184,0.042,-1.94,67.878,-4.649,45.739,58.46,11.73,7.03,59.92,30.39,61.95
001309,20260204,245.21,3.94,-0.16,248.53,248.53,240.39,4.8,6.81,0.095,-0.045,-0.72,51.027,-6.931,48.037,58.32,11.27,7.33,64.97,20.79,60.1
001309,20260205,237.27,3.12,-0.16,237.74,242.45,234.84,4.8,6.81,-0.153,-0.049,-0.53,44.77,-9.363,49.691,57.99,11.07,7.95,71.75,11.28,58.51
001309,20260206,232.68,3.25,-0.05,234.74,236.24,228.75,4.46,6.32,-0.152,-0.009,-3.08,43.321,-10.527,51.227,57.88,11.33,8.08,71.35,8.12,56.92
001309,20260209,240.72,2.74,0.25,237.75,241.23,234.06,4.33,6.14,0.204,0.003,0.97,52.49,-6.991,52.44,58.18,11.12,8.38,75.33,22.95,55.45
001309,20260210,237.29,2.75,-0.09,237.8,239.6,234.42,3.82,5.41,0.101,-0.023,-0.11,51.696,-7.908,53.882,58.09,11.17,8.42,75.33,17.96,53.83
001309,20260211,235.71,2.87,-0.07,234.63,240.42,234.39,4.35,6.18,0.211,0.013,1.23,53.323,-8.023,54.191,58.2,10.92,8.05,73.7,13.91,52.8
001309,20260212,239.62,2.88,0.26,238.72,240.39,235.34,5.5,7.8,-0.076,0.022,2.37,58.233,-6.006,52.856,58.3,10.96,8.08,73.7,29.09,52.73
001309,20260213,249.02,2.46,0.31,235.6,253.98,234.75,7.76,11.01,0.827,0.104,8.71,72.928,-1.782,49.094,59.02,10.37,7.91,76.27,47.61,54.33
001309,20260224,255.71,2.76,0.17,253.72,258.58,249.73,5.06,7.18,0.035,0.01,7.26,85.636,0.824,49.61,59.17,10.49,7.73,73.71,57.61,53.73
001309,20260225,250.45,2.68,-0.14,251.72,252.05,244.94,4.8,6.81,-0.162,-0.059,5.07,78.211,-1.18,50.239,59.0,10.24,7.56,73.76,49.1,53.03
001309,20260226,256.2,2.79,0.22,250.75,256.3,246.0,5.02,7.13,0.499,-0.018,6.2,87.955,1.086,50.377,59.22,9.94,7.15,71.96,61.85,52.59
001309,20260227,255.67,3.01,0.01,252.17,256.22,247.93,5.5,7.8,-0.086,-0.05,5.69,88.325,0.862,49.845,59.15,10.01,7.0,69.94,62.66,52.56
001309,20260302,246.28,3.11,-0.67,248.82,253.72,245.01,6.02,8.28,-0.765,-0.047,-3.37,76.545,-2.643,48.812,42.91,9.6,6.49,67.63,33.92,52.78
001309,20260303,228.45,4.03,-0.77,244.73,246.26,226.75,6.4,8.81,-0.764,-0.087,-7.74,54.579,-9.145,47.633,42.41,10.08,6.05,59.98,1.44,53.24
001309,20260304,251.29,4.73,1.33,239.74,251.29,238.42,12.16,16.74,2.311,0.081,3.77,87.124,0.346,40.842,43.78,9.53,4.8,50.33,59.47,57.65
001309,20260305,255.83,3.77,0.11,256.72,266.05,253.72,12.45,17.13,0.5,0.024,3.23,91.943,1.75,36.933,43.97,9.18,5.41,58.85,64.16,61.23
001309,20260306,270.82,3.02,0.39,255.79,277.29,255.79,10.82,14.89,1.128,0.008,6.05,73.465,6.972,36.11,44.76,8.87,5.85,65.96,81.65,63.0
001309,20260309,279.69,2.07,0.26,267.53,279.69,263.01,11.49,15.81,0.366,0.038,7.99,58.79,9.123,35.295,45.33,8.7,6.63,76.23,93.52,64.77
001309,20260310,294.49,2.86,0.05,287.68,299.26,280.69,10.98,15.11,0.941,0.048,10.62,40.475,12.676,35.326,46.13,10.36,7.5,72.39,95.98,65.86
001309,20260311,298.31,3.42,-0.13,293.69,309.32,292.68,13.54,18.64,1.176,0.061,8.9,44.325,11.539,33.743,46.23,12.24,8.82,72.08,89.96,68.1
001309,20260312,293.18,2.92,-0.26,299.59,305.58,288.94,7.89,10.86,-0.016,-0.047,8.17,55.159,8.413,36.73,45.88,12.51,9.59,76.59,77.84,66.9
001309,20260313,319.7,3.4,0.44,295.89,322.5,294.7,13.69,18.85,1.595,0.083,8.59,38.78,15.419,34.768,47.1,13.46,10.06,74.73,98.69,68.96
001309,20260316,351.67,4.26,0.03,317.65,351.67,309.17,16.55,22.78,0.514,0.045,7.56,16.501,21.701,31.932,47.44,16.7,12.44,74.49,100.0,71.93
001309,20260317,353.61,4.87,-0.08,344.62,359.56,341.62,12.06,16.6,0.131,0.066,5.97,26.428,18.651,33.116,47.36,19.07,14.2,74.46,96.01,71.98
001309,20260318,373.59,3.48,0.08,358.61,373.59,354.61,11.96,16.47,-0.003,-0.014,3.93,28.492,21.234,34.039,47.38,20.8,17.32,83.27,100.0,71.97
001309,20260319,344.62,5.57,-0.68,356.61,361.6,341.72,12.13,16.7,-0.769,0.029,2.46,48.479,9.564,34.607,46.81,20.4,14.83,72.69,68.16,72.04
001309,20260320,331.16,5.84,-0.28,349.12,350.61,329.97,9.87,13.58,-0.225,-0.072,-0.53,58.401,4.242,36.474,46.19,20.2,14.36,71.06,55.3,71.05
001309,20260323,320.65,7.1,-0.12,319.65,331.44,314.65,8.99,12.38,0.09,-0.07,-1.73,56.455,0.846,38.364,46.16,19.81,12.71,64.14,49.84,69.84
001309,20260324,349.25,8.78,0.65,317.44,351.41,305.76,13.83,19.03,1.243,-0.038,0.31,59.653,8.939,36.308,47.4,18.94,10.16,53.65,80.53,71.23
001309,20260325,374.76,8.88,0.38,354.55,377.58,350.04,12.57,17.3,1.157,0.002,2.92,44.561,14.459,35.885,48.07,19.14,10.26,53.59,98.68,71.68
001309,20260326,378.44,8.85,-0.01,360.62,382.58,360.62,10.23,14.08,0.631,-0.003,6.14,48.253,13.736,37.17,48.34,18.73,9.88,52.76,98.17,70.93
001309,20260327,381.47,8.86,0.02,359.69,382.48,356.61,8.58,11.81,0.654,-0.022,8.34,49.865,13.27,39.18,48.69,18.16,9.3,51.2,99.09,69.55
001309,20260330,399.86,9.98,0.01,375.47,401.15,375.47,10.13,13.95,0.539,0.07,9.31,36.584,16.508,39.44,49.29,20.05,10.07,50.25,99.49,69.19
001309,20260331,379.68,8.44,-0.32,379.88,392.74,363.34,13.1,18.03,-0.021,-0.172,6.14,63.372,8.749,37.488,49.14,17.78,9.34,52.5,83.94,70.38
001309,20260401,371.98,7.22,-0.48,417.67,417.67,364.46,18.88,25.98,-1.459,-0.122,0.17,71.114,3.444,32.586,47.95,16.73,9.51,56.84,60.83,74.07
001309,20260402,360.15,8.29,-0.44,378.88,379.6,358.2,11.79,16.23,-0.557,-0.085,-1.97,73.68,-0.239,34.033,47.3,16.05,7.76,48.35,39.9,73.51
001309,20260403,352.02,7.87,-0.21,364.8,366.66,352.02,7.13,9.82,-0.323,-0.1,-3.87,72.729,-2.43,37.968,46.98,14.87,7.0,47.09,30.0,71.01
001309,20260407,378.18,8.23,0.96,355.8,382.88,352.0,9.59,13.2,1.058,0.105,-3.06,79.94,4.608,39.091,47.58,14.5,6.27,43.28,75.73,70.09
001309,20260408,393.3,8.1,0.31,390.04,395.5,375.01,12.14,16.7,-0.175,-0.091,-3.34,74.504,7.452,38.04,48.01,13.49,5.39,39.95,90.84,70.6
001309,20260409,406.58,6.68,0.07,383.19,417.84,380.38,11.08,15.25,1.238,0.052,3.11,60.764,9.898,38.075,48.51,12.72,6.04,47.5,94.19,70.48
001309,20260410,447.24,6.09,0.12,428.0,447.24,423.0,14.44,19.87,2.095,0.076,8.87,21.849,17.111,35.828,49.65,14.74,8.65,58.65,100.0,72.0
001309,20260413,481.49,6.26,-0.05,450.15,488.5,450.15,13.43,18.49,0.187,-0.013,8.18,21.215,21.709,35.114,49.61,17.47,11.21,64.18,97.52,72.66
001309,20260414,500.63,4.49,-0.04,485.19,510.9,481.0,12.67,17.43,-0.277,0.111,5.19,24.832,21.935,35.173,49.22,18.99,14.5,76.32,95.75,72.81
001309,20260415,501.2,3.03,-0.16,501.2,520.0,496.0,10.38,14.29,0.047,0.029,5.51,32.729,18.756,36.682,48.97,19.14,16.11,84.19,88.13,71.9
001309,20260416,516.8,3.25,0.15,490.0,529.98,486.0,10.39,14.3,0.33,0.081,4.17,36.743,19.522,37.695,49.09,19.18,15.93,83.07,95.7,71.18
001309,20260417,513.69,3.18,-0.07,510.0,519.24,490.0,9.62,13.24,-0.469,-0.128,-0.18,43.888,16.274,38.896,48.83,18.85,15.67,83.13,92.17,70.24
001309,20260420,515.0,4.23,-0.13,518.88,538.0,512.0,8.52,11.73,0.206,0.022,-0.02,48.793,14.514,40.481,48.62,19.71,15.48,78.54,85.92,68.96
001309,20260421,514.6,3.82,-0.04,515.0,521.6,498.9,7.01,9.68,-0.359,-0.032,-0.6,52.584,12.989,42.71,48.24,19.38,15.56,80.32,84.01,67.18
001309,20260422,525.0,4.12,0.19,514.71,530.0,509.96,8.78,12.12,-0.088,0.033,-0.93,55.762,13.5,42.837,48.18,18.83,14.71,78.1,93.13,66.61
001309,20260423,494.69,4.6,-0.97,539.0,544.93,487.0,13.17,18.18,-2.146,-0.135,-7.35,66.337,4.923,39.445,46.74,19.53,14.93,76.47,47.9,68.49
001309,20260424,489.88,5.17,-0.08,491.0,500.82,482.6,8.22,11.34,-0.016,-0.068,-6.37,68.668,3.474,40.939,46.68,19.21,14.04,73.09,43.98,67.39
001309,20260427,488.15,7.17,-0.05,492.21,495.0,484.0,7.09,9.78,-0.238,-0.002,-7.87,70.852,2.782,42.845,46.52,18.88,11.71,62.03,41.6,65.91
001309,20260428,496.39,9.08,0.25,496.93,510.0,486.22,8.2,11.31,0.056,0.052,-6.52,74.098,4.02,43.25,46.92,18.56,9.48,51.09,53.54,65.27
001309,20260429,522.93,11.89,0.77,491.22,525.0,485.5,10.9,15.04,1.006,0.028,-3.69,74.807,8.641,41.278,47.77,17.93,6.04,33.71,90.1,66.23
001309,20260430,524.81,12.86,-0.04,517.71,535.0,509.01,12.0,17.64,-0.19,0.045,1.85,78.13,7.68,39.148,47.97,17.12,4.26,24.88,88.37,67.99
001309,20260506,577.29,14.3,0.26,570.0,577.29,560.38,4.89,7.19,0.503,0.059,3.77,23.429,17.15,43.198,44.18,19.14,4.84,25.27,100.0,65.44
001309,20260507,616.51,12.18,-0.16,603.0,633.0,597.0,15.68,23.05,-0.089,0.147,3.44,20.522,19.52,37.485,43.65,23.09,10.91,47.27,93.06,69.53
001309,20260508,597.71,10.31,-0.31,599.23,609.98,592.9,9.33,13.72,-0.362,-0.017,2.19,29.263,13.732,38.63,43.14,21.29,10.98,51.59,79.66,69.1
001309,20260511,639.21,7.66,0.42,631.11,644.96,616.13,11.19,16.46,-0.047,0.059,0.28,33.809,18.164,38.074,43.33,19.38,11.72,60.49,97.68,69.74
001309,20260512,618.0,5.5,-0.44,630.56,633.5,610.0,9.31,13.69,-0.882,-0.085,-1.54,43.072,12.216,39.082,42.57,17.46,11.96,68.49,78.8,69.25
001309,20260513,679.8,4.63,0.49,595.24,679.8,595.24,10.46,15.38,1.937,0.036,1.57,31.377,20.929,38.924,43.68,16.73,12.1,72.36,100.0,69.48
001309,20260514,721.65,7.22,-0.09,699.0,739.48,689.0,11.83,17.39,0.294,0.062,2.36,15.699,23.548,37.846,43.89,20.08,12.86,64.04,95.95,70.37
001309,20260515,712.06,3.57,-0.27,722.01,759.99,697.62,13.23,19.46,-1.009,-0.005,0.65,29.319,17.507,36.219,42.95,20.96,17.39,82.95,84.38,71.78
